codigo,fecha_radicacion,nombre_proyecto,valor_inicial_proyecto,valor_adicional,valor_total_proyecto,sector,municipio,entidad_presenta,estado_proyecto
70135,2007-04-23,Dotación de muebles equipos e implementos a la biblioteca pública Meira Delmar distrito de Barranquilla,1200000000,0,1200000000,Cultura,Departamento,Cultura,RECURSOS ASIGNADOS
70136,2007-04-23,Construcción de unidades sanitarias para los habitantes del corregimiento de Villa Rosa en el area rural de Repelón - Atlántico,34238127,0,34238127,Alcantarillado,Repelon,Repelon,ESTUDIO
70137,2007-04-25,Aportes para el programa de civilización de tierras en el departamento del Atlántico,87600000,0,87600000,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70138,2007-04-26,Construcción parque de convivencia en el municipio de Soledad barrio el Porvenir calle 17 cras 29 y30 departamento del Atlántico,138657054,0,138657054,Convivencia,Soledad,Interior,DEVUELTO
70139,2007-04-26,Adecuación Centro de Vida para el adulto mayor en el municipio de Sabanagrande,41693697,-8074554,33619143,Familia,Sabanagrande,Gerencia Capital Social,RECURSOS ASIGNADOS
70140,2007-04-27,"Erradicacion, cierre, clausura y rehabilitación de los botaderos a cielo abierto ubicados en los municipios de Palmar de Varela, Santo Tomas y Sabanagrande",1067023997,0,1067023997,Residuos Sólidos,"Palmar de Varela, Santo Tomas y Sabanagrande",Agua Potable,RECURSOS ASIGNADOS
70141,2007-04-30,"Construcción obras de infraestructura física de la institución educativa Nuestra Señora de la Candelaria, muncipio de Malambo departamento del Atlántico",2850000000,0,2850000000,Educación,Malambo,Infraestructura,VIABLE
70142,2007-05-03,Dotación de la Institución Educativa Técnica Agropecuaria Nuestra Señora del Carmen de Pendales en el municpio de Luruaco. Departamento del Atlántico,20373080,0,20373080,Educación,Luruaco,Educación,RECURSOS ASIGNADOS
70143,2007-05-03,Aportes para el programa de preparación de tierras en el Departamento del Atlántico,72000000,0,72000000,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70144,2007-05-03,Capacitación en agricultura orgánica para los productores de hortalizas y frutales en el Departamento del Atlántico,33000000,0,33000000,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70145,2007-05-03,Construcción de una unidad sanitaria tipo II en la Institución Educativa Comercial de Sabanagrande. Departamento del Atlántico,49161608,0,49161608,Educación,Sabanagrande,Sabanagrande,DEVUELTO
70146,2007-05-04,Construcción de redes electricas en la escuela Ambrosio Plaza sede N° 6 vereda San Jacinto del Flechal municipio de Sabanalarga,32753249,0,32753249,Educación,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
70147,2007-05-07,Remodelación del edificio de la Alcaldía Municipal de Repelón,227835141,0,227835141,Seguridad,Repelon,Repelon,VIABLE
70148,2007-05-07,"Adecuación de las estaciones de policía de Malambo, Puerto Colombia, Repelón, Usiacurí, Palmar de Varela y Ponedera en el Departamento del Atlántico",265397853,0,265397853,Seguridad,"Malambo, Puerto Colombia, Repelón, Usiacurí, Palmar de Varela y Ponedera",Interior,RECURSOS ASIGNADOS
70149,2007-05-08,Construcción de bordillos y andenes en la Unidad Residencial Los Robles en el municipio de Baranoa,87480380,0,87480380,Vivienda,Baranoa,Baranoa,VIABLE
70150,2007-05-10,"Implementación de parcelas demostrativas de hortalizas en los municipios de Tubará, Galapa, Baranoa, Polonuevo, Ponedera y Juan de Acosta",33362496,0,33362496,Agropecuario,"Tubará, Galapa, Baranoa, Polonuevo, Ponedera y Juan de Acosta",Desarrollo,RECURSOS ASIGNADOS
70151,2007-05-11,Capacitación al personal de salud que manejan los programas de tuberculosis y lepra en los 22 municipios del Departamento del Atlántico,99366000,0,99366000,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70152,2007-05-11,"Aportes para la producción y comercialización de carneros en Juan de Acosta, Tubará y Piojó",358705000,0,358705000,Agropecuario,"Juan de Acosta, Piojó y Tubará",Desarrollo,RECURSOS ASIGNADOS
70153,2007-05-16,Construcción de las redes de alcantarillado sanitario en el Barrio Las Mercedes del Municipio de Sabanalarga,894830906,173448494,1068279400,Alcantarillado,Sabanalarga,Agua Potable,RECURSOS ASIGNADOS
70154,2007-05-17,Adecuación de cubierta y obras en la Institución Educativa Técnico Agropecuaria de Ponedera en el corregimiento de Puerto Giraldo.,19594427,0,19594427,Educación,Ponedera,Educación,RECURSOS ASIGNADOS
70155,2007-05-18,"Aportes para el desarrollo de la promoción y fomento de la lectura, gente y vida en el departamento del Atlántico",90000000,0,90000000,Cultura,Departamento,Cultura,RECURSOS ASIGNADOS
70156,2007-05-18,"Mejoramiento de las redes eléctricas, carrera 2E entre calles 48 y 50 en el Barrio San Vicente en el municipio de Soledad",27767782,0,27767782,Electrificación,Soledad,Infraestructura,RECURSOS ASIGNADOS
70157,2007-05-18,Apoyo a la implementación y difusión de tecnologías para la rehabilitación de suelos y praderas en Sabanalarga,965911000,0,965911000,Agropecuario,Sabanalarga,Desarrollo,RECURSOS ASIGNADOS
70158,2007-05-22,Implementación del proyecto pedagógico vida digna aplicado a 22  colegios del Departamento del Atlántico,500000000,0,500000000,Educación,Departamento,Educación,RECURSOS ASIGNADOS
70159,2007-05-24,Construcción de redes eléctricas secundarias en el sector de la calle 30  entre carreras 23 y 25 del Barrio La Alianza en el municipio de Sabanalarga,25896221,0,25896221,Electrificación,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
70160,2007-05-24,Construcción de redes eléctricas secundarias en el sector de la calle 13 y 14 entre carreras 5 y 6 del Barrio Los Campanos en el municipio de Sabanalarga,34475411,0,34475411,Electrificación,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
70161,2007-05-25,Adecuación Centro de Vida Mocaná para el adulto mayor en el municipio de Piojó,34599609,17183313,51782922,Familia,Piojó,Piojó,RECURSOS ASIGNADOS
70162,2007-05-29,Mejoramiento de vivienda Barrios 1 de mayo y 20 de julio del municipio de Santo Tomás,329612000,0,329612000,Vivienda,Santo Tomás,Santo Tomás,RECURSOS ASIGNADOS
70163,2007-05-29,Apoyo financiero para la erradicación de botaderos a cielo abierto en el municipio de Soledad,326130750,0,326130750,Residuos Sólidos,Soledad,Agua Potable,RECURSOS ASIGNADOS
70164,2007-05-30,Capacitación en formación musical artística tradicional para niños y jóvenes en el municipio de Sabanalarga,22400000,0,22400000,Cultura,Sabanalarga,Sabanalarga,VIABLE
70165,2007-05-31,Subsidio a la permanencia a través de la contratación del servicio educativo con el sector privado en municipios receptores de población vulnerable en el departamento del Atlántico,677991823,0,677991823,Educación,Departamento,Educación,VIABLE
70166,2007-05-31,Capacitación a los funcionarios de la Gobernación del Atlántico,300000000,0,300000000,Fortalecimiento Institucional,Departamento,General,RECURSOS ASIGNADOS
70167,2007-06-01,"Reposición de medidores de 1/2"", 3"""", válvulas y accesorios en el Corregimiento de Pital de Megua en el municipio de Baranoa""",16384420,0,16384420,Agua Potable,Baranoa,Agua Potable,RECURSOS ASIGNADOS
70168,2007-06-04,Mejoramiento de vivienda Cupino 1 en el municipio de Puerto Colombia,103659044,0,103659044,Vivienda,Puerto Colombia,Puerto Colombia,VIABLE
70169,2007-06-05,Adecuación y limpieza del arroyo tramo carrera 32 calles 23 y 24 para la prevención de desastres y mejoramiento ambiental en el municipio de Sabanalarga,33790686,0,33790686,Mitigación de Riesgos Naturales y Antropicos,Sabanalarga,Interior,RECURSOS ASIGNADOS
70170,2007-06-05,Adecuación traslado de 1200 ml de red primaria trifasica para la vía Cascajal - Sabanalarga hasta empalmar con la vía Cordialidad en el municipio de Sabanalarga,214451112,0,214451112,Electrificación,Sabanalarga,Infraestructura,VIABLE
70171,2007-06-06,Apoyo al fomento y estímulo a la creación e investigación en arte y cultura en el Departamento del Atlántico,90000000,0,90000000,Cultura,Departamento,Cultura,RECURSOS ASIGNADOS
70172,2007-06-06,Capacitación de docentes en competencias comunicativas y metodológicas en el área de inglés en los municipios no certificados del departamento del Atlántico,543000000,0,543000000,Educación,Departamento,Educación,VIABLE
70173,2007-06-07,Dotación de sillas a aulas de instituciones educativas en el departamento del Atlántico,600000000,0,600000000,Educación,Departamento,Educación,RECURSOS ASIGNADOS
70174,2007-06-07,"Ampliación, mejoramiento y Dotación de la infraestructura educativa en los municipios y corregimientos del Departamento del Atlántico",4800000000,0,4800000000,Educación,Departamento,Educación,VIABLE
70175,2007-06-07,Adecuaciones generales a las baterias sanitarias en la institución educativa María Mancilla Sánchez sede principal sede 2 Vistamar y sede 3 El carmen en el municipio de Puerto Colombia,34000000,0,34000000,Educación,Puerto Colombia,Puerto Colombia,RECURSOS ASIGNADOS
70176,2007-06-07,Apoyo y restauración del patrimonio histórico y eclesiastico del templo Parroquial San Antonio de Padua del municipio de Soledad,120000000,0,120000000,Cultura,Soledad,Cultura,RECURSOS ASIGNADOS
70177,2007-06-07,"Aportes para el fomento del desarrollo agrícola en los asentamientos de las familias en desplazamientos con énfasis en la mujer rural mediante implementación de parcelas demostrativas en los municipios de Soledad, Malambo y Sabanagrande",34684000,0,34684000,Productividad y Competitividad,"Soledad, Malambo, Sabanagrande",Desarrollo,RECURSOS ASIGNADOS
70178,2007-06-07,Construcción parque de la convivencia Ciudadana  en el municipio de Sabanalarga,431966209,0,431966209,Convivencia,Sabanalarga,Interior,DEVUELTO
70179,2007-06-07,Apoyo a la promoción focalizada a nivel nacional e internacional de inversión nacional y extranjera directa hacia el departamento del Atlántico,374701100,0,374701100,Productividad y Competitividad,Departamento,Desarrollo,RECURSOS ASIGNADOS
70180,2007-06-08,Extensión de redes eléctricas en el área rural del corregimiento de Juaruco en el municipio de Tubará,34387600,0,34387600,Electrificación,Tubará,Tubará,RECURSOS ASIGNADOS
70181,2007-06-08,Implementación del proyecto prestación de servicios de salud en los municipios del Departamento,47994945943,0,47994945943,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70182,2007-06-08,Implementación del Plan de Atención Básica departamental en los 22 municipios del Departamento,9153578425,0,9153578425,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70183,2007-06-08,Implementación del programa de eficiencia en la gestión en los municipios del departamento del Atlántico,10459915000,0,10459915000,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70184,2007-06-08,Ampliación de las coberturas de aseguramiento al regimen subsidiado en los municipios del departamento.,3379001000,0,3379001000,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70185,2007-06-08,Implementación del proyecto fortalecimiento de la red de prestadores en los 22 municipios del departamento del Atlántico,490000000,0,490000000,Salud,Departamento,Salud,RECURSOS ASIGNADOS
70186,2007-06-08,Electrificación de las carreras 24 y 25 con calles 26 y 27 casco urbano del municipio de Sabanalarga,34379000,0,34379000,Electrificación,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
70187,2007-06-08,Construcción de unidades sanitarias para el corregimiento de Martillo en el municipio de Ponedera,34450000,0,34450000,Alcantarillado,Ponedera,Agua Potable,RECURSOS ASIGNADOS
70188,2007-06-08,"Rehabilitación y mantenimiento de la vía Rincón del K0+000 al K4+000 entre los municipios de Campo de la Cruz Vereda Rincón, Matecaña, Punta Gorda y el Municipio de Suan",359440361,0,359440361,Vías,Campo de la Cruz,Campo de la Cruz,ESTUDIO
70189,2007-06-12,Aporte para la consolidación museológica de la Casa Julio Florez ubicada en el municipio de Usiacurí. Departamento del Atlántico,209000000,0,209000000,Cultura,Usiacurí,Usiacurí,RECURSOS ASIGNADOS
70190,2007-06-12,"Aportes para la restauración, mantenimiento y funcionamiento de la casa museo del poeta Julio Florez, Ordenanza 000030 de 2003, ubicada en el municipio de Usiacurí del departamento del Atlántico-convenio con la fundación coprous",180000000,0,180000000,Cultura,Usiacurí,Usiacurí,VIABLE
70192,2007-06-14,Asistencia para la atención de emergencias 2007 en el Departamento del Atlantico,100000000,0,100000000,Mitigación de Riesgos Naturales y Antropicos,Departamento,Secretaria del Interior,RECURSOS ASIGNADOS
70193,2007-06-14,Mejoramiento de la Infraestructura física en las instituciones educativas veredales del  departamento del Atlántico para el suministro de energía,462207720,-34269560,427938160,Educación,Departamento,Infraestructura,RECURSOS ASIGNADOS
70194,2007-06-15,Analisis para la caracterización de los suelos del cono sur del departamento del Atlántico,34608890,0,34608890,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70195,2007-06-15,"Aportes para el impulso, fortalecimiento y desarrollo del proyecto agricola, pecuario, pesquero y acuicola de cadenas productivas y de desarrollo ambiental en el departamento del Atlántico",3695000000,0,3695000000,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70196,2007-06-19,"Limpieza, canalización y rectificación del Arroyo Mono en el municipio de Candelaria",26578300,0,26578300,Mitigación de Riesgos Naturales y Antropicos,Candelaria,Interior,RECURSOS ASIGNADOS
70197,2007-06-19,Compra de inmuebles gastos de trámites notariales y/o registrales y demás gastos pertinentes para la rehabilitación Cascajal - Sabanalarga hasta empalmar con la carretera La Cordialidad,95000000,0,95000000,Vías,Sabanalarga,Infraestructura,RECURSOS ASIGNADOS
70198,2007-06-19,Aportes a la organización de los juegos del Sur en el Departamento del Atlántico,31300000,0,31300000,Deporte,Departamento,Suan,VIABLE
70199,2007-06-19,Adecuación de redes eléctricas en el sector comprendido de la carrera 16 entre calles 10B y 12 en el municipio de Campo de la Cruz,34459005,0,34459005,Electrificación,Campo de la Cruz,Campo de la Cruz,RECURSOS ASIGNADOS
70200,2007-06-19,Adecuación de redes eléctricas en el sector comprendido de la calle 5 entre carreras 1 hasta la 1A en el municipio de Campo de la Cruz,34289743,0,34289743,Electrificación,Campo de la Cruz,Campo de la Cruz,RECURSOS ASIGNADOS
70201,2007-06-19,Construcción de redes eléctricas secundarias en el Barrio El Carmen del corregimiento de Guaimaral del municipio de Tubará,29877526,0,29877526,Electrificación,Tubará,Tubará,RECURSOS ASIGNADOS
70202,2007-06-19,Construcción de redes eléctricas secundarias en   la carrera 7 sector Cementerio en el municipio de Tubará,15986368,0,15986368,Electrificación,Tubará,Tubará,RECURSOS ASIGNADOS
70203,2007-06-19,Construcción de redes eléctricas secundarias en la carrera 4B con calle 2 en el municipio de Tubará,30093617,0,30093617,Electrificación,Tubará,Tubará,RECURSOS ASIGNADOS
70204,2007-06-19,Suministro de implementos deportivos a los 22 municipios del Departamento del Atlántico,28300000,0,28300000,Deporte,Departamento,Candelaria,VIABLE
70205,2007-06-20,Mejoramiento de 60 viviendas de interés social en el municipio de Santo Tomás. Atlántico,291366170,0,291366170,Vivienda,Santo Tomás,Santo Tomás,VIABLE
70206,2007-06-20,Apoyo al programa para el fomento de la ciencia y la tecnología en el Departamento del Atlántico,243500000,0,243500000,Ciencia y Tecnología,Departamento,Desarrollo,RECURSOS ASIGNADOS
70207,2007-06-20,Aportes a la organización de los juegos del Rio-Mar en el Departamento del Atlántico,27300000,0,27300000,Deporte,Departamento,Malambo,VIABLE
70208,2007-06-20,Construcción de redes en la carrera 13C entre calles 10B y 12 en el municipio de Campo de la Cruz,30816196,0,30816196,Electrificación,Campo de la Cruz,Campo de la Cruz,RECURSOS ASIGNADOS
70209,2007-06-22,Adecuación y mejoramiento de la Institución Educativa Técnico Comercial sede Hogar Infantil Jhon F. Kennedy de Sabanalarga,14326008,0,14326008,Educación,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
